empirical_id,country,question,sex,education,class,occupation,political_ident,empirical,model,thinking,match,valid,raw_response,backend,model_name,temperature,timestamp
91481,United States,Q130,woman,higher education,working class,unskilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I don't think the government should open the door to everyone – that would overwhelm jobs and services. I also don't support tight quotas or bans – those seem too harsh and unfair. I do believe that immigration should be tied to labor market needs – if there are open jobs, it helps the economy and gives people opportunities. That makes sense for a working‑class person like me, who cares about job availability. So I lean toward letting people come as long as there are jobs available.",False,True,"{""thinking"":""I don't think the government should open the door to everyone – that would overwhelm jobs and services. I also don't support tight quotas or bans – those seem too harsh and unfair. I do believe that immigration should be tied to labor market needs – if there are open jobs, it helps the economy and gives people opportunities. That makes sense for a working‑class person like me, who cares about job availability. So I lean toward letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:24.846873
91483,United States,Q130,woman,higher education,working class,skilled worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"Let anyone come who wants to – I would reject this because it threatens jobs and security for people like me. Let people come as long as there are jobs available – I can understand the idea but it still allows too many entrants; the system can be abused. Place strict limits on the number of foreigners who can come here – this matches my far‑right, working‑class stance to protect our economy and cultural identity. Prohibit people coming here from other countries – I find this too extreme and not necessary for protection. The most likely choice is strict limits.",False,True,"{""thinking"":""Let anyone come who wants to – I would reject this because it threatens jobs and security for people like me. Let people come as long as there are jobs available – I can understand the idea but it still allows too many entrants; the system can be abused. Place strict limits on the number of foreigners who can come here – this matches my far‑right, working‑class stance to protect our economy and cultural identity. Prohibit people coming here from other countries – I find this too extreme and not necessary for protection. The most likely choice is strict limits."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:27.171140
91485,United States,Q130,man,higher education,working class,service worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I would not say let anyone come who wants to – that seems too unrestricted for me. I also don't think we should prohibit immigration entirely; that feels extreme. I prefer a balance: allow newcomers only if there are jobs to fill, so they contribute to the economy. Thus I support letting people come as long as there are jobs available.",True,True,"{""thinking"":""I would not say let anyone come who wants to – that seems too unrestricted for me. I also don't think we should prohibit immigration entirely; that feels extreme. I prefer a balance: allow newcomers only if there are jobs to fill, so they contribute to the economy. Thus I support letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:29.144789
91487,United States,Q130,woman,secondary education,lower middle class,clerical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I would think people should come only if there are jobs available because it balances openness with job protection. Letting anyone come regardless of jobs seems too unrestricted. Strict limits feel overly restrictive and might be too hard. Prohibiting people entirely seems extreme. Therefore I would choose the middle ground.,True,True,"{""thinking"":""I would think people should come only if there are jobs available because it balances openness with job protection. Letting anyone come regardless of jobs seems too unrestricted. Strict limits feel overly restrictive and might be too hard. Prohibiting people entirely seems extreme. Therefore I would choose the middle ground."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:31.943546
91488,United States,Q130,man,secondary education,upper middle class,professional or technical worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think we should only allow people to come if we need them for work, so that our economy and jobs stay secure. I don’t believe everyone should just be let in, nor do I want to shut our borders completely. Strict limits would be too hard and could hurt our economy, so the best approach is to let people come as long as there are jobs available.",True,True,"{""thinking"":""I think we should only allow people to come if we need them for work, so that our economy and jobs stay secure. I don’t believe everyone should just be let in, nor do I want to shut our borders completely. Strict limits would be too hard and could hurt our economy, so the best approach is to let people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:35.409171
91490,United States,Q130,man,higher education,lower middle class,service worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"I would not allow anyone to come just because they want to; that would flood the job market and harm my chances. I would also not want an unregulated influx of workers regardless of job availability; it could drive wages down. I would prefer strict limits on the number of foreigners allowed, to protect jobs and maintain social cohesion. A full prohibition feels too extreme for me.",True,True,"{""thinking"":""I would not allow anyone to come just because they want to; that would flood the job market and harm my chances. I would also not want an unregulated influx of workers regardless of job availability; it could drive wages down. I would prefer strict limits on the number of foreigners allowed, to protect jobs and maintain social cohesion. A full prohibition feels too extreme for me."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:38.178551
91491,United States,Q130,woman,higher education,lower middle class,professional or technical worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"I support controlled immigration. As a professional worker, I value job security and believe that hiring should be based on labor market needs. I would not let anyone in without a reason, but I am not for total bans or strict quotas. Therefore, I would favor allowing people to come only when there are jobs available.",False,True,"{
  ""thinking"": ""I support controlled immigration. As a professional worker, I value job security and believe that hiring should be based on labor market needs. I would not let anyone in without a reason, but I am not for total bans or strict quotas. Therefore, I would favor allowing people to come only when there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:40.382791
91494,United States,Q130,woman,secondary education,lower middle class,skilled worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"Option 1: I would not let anyone come just because they want to; that could threaten jobs and our way of life. Option 2: I would only allow people if there are jobs available, but that still opens the door to too many newcomers. Option 3: I believe we should place strict limits on the number of foreigners who can come here to protect our culture, jobs, and security. Option 4: Prohibiting people entirely is too extreme and could create humanitarian issues. I choose option 3.",True,True,"{""thinking"":""Option 1: I would not let anyone come just because they want to; that could threaten jobs and our way of life. Option 2: I would only allow people if there are jobs available, but that still opens the door to too many newcomers. Option 3: I believe we should place strict limits on the number of foreigners who can come here to protect our culture, jobs, and security. Option 4: Prohibiting people entirely is too extreme and could create humanitarian issues. I choose option 3."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:43.888134
91497,United States,Q130,man,postgraduate education,upper middle class,professional or technical worker,center-left,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I’m a professional, upper middle class, center‑left. I want openness to skilled migrants but also worry about job competition. I’m not a fan of unrestricted entry, so I reject option 1. I think jobs should dictate immigration, so I favor option 2. I’m not in favor of heavy restrictions or a complete ban, so options 3 and 4 are out.",False,True,"{""thinking"":""I’m a professional, upper middle class, center‑left. I want openness to skilled migrants but also worry about job competition. I’m not a fan of unrestricted entry, so I reject option 1. I think jobs should dictate immigration, so I favor option 2. I’m not in favor of heavy restrictions or a complete ban, so options 3 and 4 are out."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:46.859829
91498,United States,Q130,woman,higher education,upper middle class,professional or technical worker,center-left,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,I support immigration but want to protect local jobs. So I would allow foreigners only if there are jobs for them. Let anyone come feels too open and could harm job prospects. Strict limits is too restrictive for my center-left view. Prohibit entirely is too extreme.,False,True,"{
  ""thinking"": ""I support immigration but want to protect local jobs. So I would allow foreigners only if there are jobs for them. Let anyone come feels too open and could harm job prospects. Strict limits is too restrictive for my center-left view. Prohibit entirely is too extreme."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:50.278268
91499,United States,Q130,man,higher education,lower middle class,service worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I’m a service worker in a lower‑middle‑class situation. I’m center‑left, so I care about fairness and the economy. I would support immigration, but I also worry about jobs for people like me. Therefore I think the government should allow people to come only if there are jobs available. I don’t want a blanket open policy or strict limits or a total ban.",True,True,"{""thinking"":""I’m a service worker in a lower‑middle‑class situation. I’m center‑left, so I care about fairness and the economy. I would support immigration, but I also worry about jobs for people like me. Therefore I think the government should allow people to come only if there are jobs available. I don’t want a blanket open policy or strict limits or a total ban."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:52.478575
91500,United States,Q130,man,higher education,lower middle class,semi-skilled worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I would not want unlimited people coming, but I also don't want to shut the door entirely. I think if there are enough jobs for us, some immigration is fine. So I lean toward letting people come only when there are jobs available.",False,True,"{""thinking"":""I would not want unlimited people coming, but I also don't want to shut the door entirely. I think if there are enough jobs for us, some immigration is fine. So I lean toward letting people come only when there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:55.063486
91502,United States,Q130,man,postgraduate education,upper middle class,higher administrative,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"Option 1 (Let anyone come who wants to) feels too permissive and ignores job market and social service concerns, so I would not support it. Option 3 (Place strict limits on the number of foreigners who can come here) is too restrictive and not in line with my center‑left leanings that value openness but also some regulation. Option 4 (Prohibit people coming here from other countries) is too extreme. Option 2 (Let people come as long as there are jobs available) best matches my belief that immigration should be welcomed but balanced against employment opportunities for residents, so it is the most likely choice.",True,True,"{""thinking"":""Option 1 (Let anyone come who wants to) feels too permissive and ignores job market and social service concerns, so I would not support it. Option 3 (Place strict limits on the number of foreigners who can come here) is too restrictive and not in line with my center‑left leanings that value openness but also some regulation. Option 4 (Prohibit people coming here from other countries) is too extreme. Option 2 (Let people come as long as there are jobs available) best matches my belief that immigration should be welcomed but balanced against employment opportunities for residents, so it is the most likely choice."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:02:58.423852
91503,United States,Q130,man,higher education,lower middle class,service worker,center-right,Prohibit people coming here from other countries,Let people come as long as there are jobs available,"I think I would support immigration but only if it benefits my community and economy, so I would want new workers when there are jobs. I would not support unlimited free entry or complete bans. I would lean toward a job‑based approach rather than strict caps or outright prohibition.",False,True,"{""thinking"":""I think I would support immigration but only if it benefits my community and economy, so I would want new workers when there are jobs. I would not support unlimited free entry or complete bans. I would lean toward a job‑based approach rather than strict caps or outright prohibition."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:00.707310
91504,United States,Q130,man,higher education,working class,skilled worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I would not let anyone come without any restriction, because that could jeopardize jobs for people like me. I would allow people to come only if there are jobs available, to ensure my work isn't displaced. I wouldn't impose strict limits, as that feels overly restrictive and could hurt the economy. I certainly would not prohibit all foreign workers entirely. I think the best policy is to tie immigration to job availability.",False,True,"{
  ""thinking"": ""I would not let anyone come without any restriction, because that could jeopardize jobs for people like me. I would allow people to come only if there are jobs available, to ensure my work isn't displaced. I wouldn't impose strict limits, as that feels overly restrictive and could hurt the economy. I certainly would not prohibit all foreign workers entirely. I think the best policy is to tie immigration to job availability."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:03.900389
91507,United States,Q130,woman,postgraduate education,lower middle class,higher administrative,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I’m a woman in a lower middle class job in the U.S. I’m center‑left, so I’m supportive of open borders but also want to protect American workers. I would want foreigners to come if they can fill a real job need, not just anyone coming in indiscriminately. I’d not support a full ban or blanket limits that ignore the labor market. Therefore the best fit is that people can come if there are jobs available.",True,True,"{""thinking"":""I’m a woman in a lower middle class job in the U.S. I’m center‑left, so I’m supportive of open borders but also want to protect American workers. I would want foreigners to come if they can fill a real job need, not just anyone coming in indiscriminately. I’d not support a full ban or blanket limits that ignore the labor market. Therefore the best fit is that people can come if there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:05.863657
91510,United States,Q130,man,higher education,upper middle class,sales worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"As a middle‑class sales worker with a higher education, I see the benefit of newcomers, but I also worry about job competition and economic stability. I don't think we should let anyone in just because they want to, nor do I support a blanket ban. I believe immigration should be allowed when it can contribute to filling jobs and meeting demand. Therefore I lean toward allowing people to come as long as there are jobs available.",True,True,"{""thinking"":""As a middle‑class sales worker with a higher education, I see the benefit of newcomers, but I also worry about job competition and economic stability. I don't think we should let anyone in just because they want to, nor do I support a blanket ban. I believe immigration should be allowed when it can contribute to filling jobs and meeting demand. Therefore I lean toward allowing people to come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:08.393973
91511,United States,Q130,man,higher education,upper middle class,service worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"I believe in the rights and dignity of all people, so I would support letting anyone who wants to come here, regardless of jobs or other restrictions. I would not limit immigrants based on job availability or set strict limits, nor would I prohibit them entirely.",False,True,"{""thinking"":""I believe in the rights and dignity of all people, so I would support letting anyone who wants to come here, regardless of jobs or other restrictions. I would not limit immigrants based on job availability or set strict limits, nor would I prohibit them entirely."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:10.661955
91512,United States,Q130,woman,higher education,lower middle class,clerical worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,I think it’s reasonable to let immigrants come if there’s a need for labor; that helps fill jobs and supports the economy. Open to all would ignore job markets and could strain resources. Too strict limits would be unfair and could hurt people who need work. Prohibition is extreme and not aligned with a center view.,False,True,"{""thinking"":""I think it’s reasonable to let immigrants come if there’s a need for labor; that helps fill jobs and supports the economy. Open to all would ignore job markets and could strain resources. Too strict limits would be unfair and could hurt people who need work. Prohibition is extreme and not aligned with a center view."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:12.999067
91513,United States,Q130,woman,postgraduate education,working class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"Would I let anyone come who wants to? No, because unrestricted immigration could increase competition for jobs and wages in a working‑class community. Would I let people come only if there are jobs available? Yes, that seems fair: if the economy can absorb them, it’s okay. Would I place strict limits on the number of foreigners who can come? I think that’s too hard‑line and could hurt the country’s global standing and workforce needs. Would I prohibit people from coming entirely? No, that would be too extreme for a center‑left perspective. Therefore, I would support allowing immigration contingent on job availability.",False,True,"{
  ""thinking"": ""Would I let anyone come who wants to? No, because unrestricted immigration could increase competition for jobs and wages in a working‑class community. Would I let people come only if there are jobs available? Yes, that seems fair: if the economy can absorb them, it’s okay. Would I place strict limits on the number of foreigners who can come? I think that’s too hard‑line and could hurt the country’s global standing and workforce needs. Would I prohibit people from coming entirely? No, that would be too extreme for a center‑left perspective. Therefore, I would support allowing immigration contingent on job availability."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:18.191277
91514,United States,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I would not support unlimited entry, as that could put pressure on jobs for people like me. I also would not support total prohibition, because I believe immigrants can bring skills and diversity. A policy that allows newcomers when there are jobs available seems fair – it balances openness with protecting the labor market. Therefore I lean toward that option.",False,True,"{
  ""thinking"": ""I would not support unlimited entry, as that could put pressure on jobs for people like me. I also would not support total prohibition, because I believe immigrants can bring skills and diversity. A policy that allows newcomers when there are jobs available seems fair – it balances openness with protecting the labor market. Therefore I lean toward that option."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:21.404673
91515,United States,Q130,man,postgraduate education,lower middle class,professional or technical worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"I see myself as a far-right individual who values national security, cultural homogeneity, and preserving resources for Americans. I would not be comfortable with unrestricted immigration, and I would support a controlled approach that limits foreign workers to preserve jobs and culture. Therefore I lean toward a policy that places strict limits on the number of foreigners who can come here.",True,True,"{
  ""thinking"": ""I see myself as a far-right individual who values national security, cultural homogeneity, and preserving resources for Americans. I would not be comfortable with unrestricted immigration, and I would support a controlled approach that limits foreign workers to preserve jobs and culture. Therefore I lean toward a policy that places strict limits on the number of foreigners who can come here."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:23.690017
91518,United States,Q130,woman,postgraduate education,upper middle class,professional or technical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I’m a professional in a technical field, I have a stable career and I value a balanced approach. I don’t think we should open the borders to everyone without any check, but I also don’t support an outright ban. It makes sense to let foreign workers come only if they fill real labor‑market gaps and help the economy.",False,True,"{""thinking"":""I’m a professional in a technical field, I have a stable career and I value a balanced approach. I don’t think we should open the borders to everyone without any check, but I also don’t support an outright ban. It makes sense to let foreign workers come only if they fill real labor‑market gaps and help the economy."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:26.797585
91519,United States,Q130,woman,higher education,working class,professional or technical worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,I would not support open borders because they threaten jobs and cultural values. I would allow immigrants only when there are clear job openings that I or my peers need. I want the government to set firm limits to protect our workforce. Prohibiting all foreigners would be too extreme and unrealistic for my perspective.,True,True,"{""thinking"":""I would not support open borders because they threaten jobs and cultural values. I would allow immigrants only when there are clear job openings that I or my peers need. I want the government to set firm limits to protect our workforce. Prohibiting all foreigners would be too extreme and unrealistic for my perspective."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:29.294437
91520,United States,Q130,man,higher education,lower middle class,professional or technical worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I don’t think the government should open its borders to anyone who wants to come, because that could put more pressure on jobs and services. I would prefer the government allows workers to come only if there are enough jobs for them, so the economy can absorb them without hurting American workers. I’m not for total strict limits that would restrict the flow too much, and I definitely wouldn’t want a blanket ban that prohibits any foreigners from coming to work. The best balance for me is letting people come as long as there are jobs available.",False,True,"{""thinking"":""I don’t think the government should open its borders to anyone who wants to come, because that could put more pressure on jobs and services. I would prefer the government allows workers to come only if there are enough jobs for them, so the economy can absorb them without hurting American workers. I’m not for total strict limits that would restrict the flow too much, and I definitely wouldn’t want a blanket ban that prohibits any foreigners from coming to work. The best balance for me is letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:33.092580
91521,United States,Q130,woman,higher education,lower middle class,sales worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I’m a lower‑middle‑class sales worker, educated, and I lean center‑right. I want to support the economy, so I think immigration should be tied to job needs. I’m not for open borders, but I’m not for outright bans either. That makes the job‑based approach the most natural fit.",False,True,"{""thinking"":""I’m a lower‑middle‑class sales worker, educated, and I lean center‑right. I want to support the economy, so I think immigration should be tied to job needs. I’m not for open borders, but I’m not for outright bans either. That makes the job‑based approach the most natural fit."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:35.326758
91522,United States,Q130,man,higher education,lower middle class,service worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think we should allow people to come, but only if there's a real need – if jobs exist, then we can absorb them and keep the economy strong. So I would choose letting people come as long as there are jobs available.",False,True,"{""thinking"":""I think we should allow people to come, but only if there's a real need – if jobs exist, then we can absorb them and keep the economy strong. So I would choose letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:37.716049
91523,United States,Q130,woman,secondary education,lower middle class,clerical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think letting anyone come who wants to would overwhelm the job market and hurt my own chances of employment, so I would not choose that.

Letting people come as long as there are jobs available seems reasonable to me; it allows the economy to grow and provides workers where needed, so that feels like the best balance.

Putting strict limits on the number of foreigners feels too restrictive and could hurt businesses that need labor, so I would not pick that.

Prohibiting people from coming entirely is too extreme and would hurt the country’s competitiveness, so I would not choose that.",False,True,"{""thinking"":""I think letting anyone come who wants to would overwhelm the job market and hurt my own chances of employment, so I would not choose that.\n\nLetting people come as long as there are jobs available seems reasonable to me; it allows the economy to grow and provides workers where needed, so that feels like the best balance.\n\nPutting strict limits on the number of foreigners feels too restrictive and could hurt businesses that need labor, so I would not pick that.\n\nProhibiting people from coming entirely is too extreme and would hurt the country’s competitiveness, so I would not choose that."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:42.194495
91525,United States,Q130,man,higher education,upper middle class,professional or technical worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"Would I let anyone come who wants to? No, because uncontrolled immigration threatens national security and cultural cohesion. Would I let people come only if there are jobs available? Yes, but only if the jobs are truly needed and do not displace American workers. Would I place strict limits on the number of foreigners who can come here? Yes, because that ensures jobs, security, and cultural stability. Would I prohibit people from coming entirely? No, because some skilled workers are beneficial, but overall limits are necessary.",True,True,"{
  ""thinking"": ""Would I let anyone come who wants to? No, because uncontrolled immigration threatens national security and cultural cohesion. Would I let people come only if there are jobs available? Yes, but only if the jobs are truly needed and do not displace American workers. Would I place strict limits on the number of foreigners who can come here? Yes, because that ensures jobs, security, and cultural stability. Would I prohibit people from coming entirely? No, because some skilled workers are beneficial, but overall limits are necessary."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:49.679013
91526,United States,Q130,man,higher education,upper middle class,clerical worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"I would not let anyone come who wants to, because I believe the country should protect its workers and culture. I would not let people come only if there are jobs available, because the state should prioritize national interests over market needs. I would place strict limits on the number of foreigners who can come here, because it safeguards jobs, resources, and social cohesion. I would not prohibit people coming entirely, because some foreign workers can be useful, but I want limits.",True,True,"{""thinking"":""I would not let anyone come who wants to, because I believe the country should protect its workers and culture. I would not let people come only if there are jobs available, because the state should prioritize national interests over market needs. I would place strict limits on the number of foreigners who can come here, because it safeguards jobs, resources, and social cohesion. I would not prohibit people coming entirely, because some foreign workers can be useful, but I want limits."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:56.451493
91528,United States,Q130,man,higher education,lower middle class,professional or technical worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think we need to keep opportunities for our own citizens, so I would favor allowing foreigners only if there are jobs available. That way we can attract needed skills while not disadvantaging local workers. I wouldn't say everyone can come or set strict limits or ban all newcomers. So the best option is to let people come as long as there are jobs available.",True,True,"{
  ""thinking"": ""I think we need to keep opportunities for our own citizens, so I would favor allowing foreigners only if there are jobs available. That way we can attract needed skills while not disadvantaging local workers. I wouldn't say everyone can come or set strict limits or ban all newcomers. So the best option is to let people come as long as there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:03:59.405308
91529,United States,Q130,man,postgraduate education,upper middle class,professional or technical worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I don’t believe in open borders—unrestricted entry would flood the labor market and hurt American workers. I also don’t think the government should prohibit immigration altogether; there are legitimate reasons people want to come. I feel the best balance is to let people come only if there are jobs available, so the economy can absorb them without displacing local workers. Therefore I choose to support allowing immigration only when jobs exist.",False,True,"{""thinking"":""I don’t believe in open borders—unrestricted entry would flood the labor market and hurt American workers. I also don’t think the government should prohibit immigration altogether; there are legitimate reasons people want to come. I feel the best balance is to let people come only if there are jobs available, so the economy can absorb them without displacing local workers. Therefore I choose to support allowing immigration only when jobs exist."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:03.450029
91533,United States,Q130,man,higher education,lower middle class,sales worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"Option 1 is too open; I think we should be selective. Option 2 allows immigrants only when there are jobs—economic rationality, so I lean toward that. Option 3 is stricter but doesn’t consider job demand, so less appealing. Option 4 is a total ban, which I don’t support.",False,True,"{""thinking"":""Option 1 is too open; I think we should be selective. Option 2 allows immigrants only when there are jobs—economic rationality, so I lean toward that. Option 3 is stricter but doesn’t consider job demand, so less appealing. Option 4 is a total ban, which I don’t support."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:07.144714
91534,United States,Q130,woman,secondary education,working class,sales worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I’m working‑class and center‑right, so I’m not for open borders but I don’t want to shut the door entirely. Unlimited entry feels too permissive; strict limits feel overly hard. I think immigration should be allowed only when it makes sense for the economy, i.e., when jobs exist to absorb newcomers.",False,True,"{""thinking"":""I’m working‑class and center‑right, so I’m not for open borders but I don’t want to shut the door entirely. Unlimited entry feels too permissive; strict limits feel overly hard. I think immigration should be allowed only when it makes sense for the economy, i.e., when jobs exist to absorb newcomers."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:09.948931
91535,United States,Q130,man,higher education,lower middle class,skilled worker,center-left,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"Let anyone come who wants to would ignore job market realities, and I think some oversight is needed. Let people come as long as there are jobs available matches my center‑left view that immigration should help fill gaps and benefit the economy. Place strict limits or prohibit would be too restrictive for a center‑left standpoint.",False,True,"{""thinking"":""Let anyone come who wants to would ignore job market realities, and I think some oversight is needed. Let people come as long as there are jobs available matches my center‑left view that immigration should help fill gaps and benefit the economy. Place strict limits or prohibit would be too restrictive for a center‑left standpoint."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:12.065779
91536,United States,Q130,man,higher education,lower middle class,professional or technical worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"As a far‑right, lower‑middle‑class professional, I worry about job competition and national identity. I wouldn't say anyone should come just because they want to; that seems too open. Requiring jobs to exist is a more pragmatic middle ground, but I feel that still leaves the door too wide. I prefer a clear, hard line: strict limits on how many foreigners can enter, to protect our workforce and culture. Prohibiting all foreigners entirely is too extreme and unrealistic for my view.",True,True,"{
  ""thinking"": ""As a far‑right, lower‑middle‑class professional, I worry about job competition and national identity. I wouldn't say anyone should come just because they want to; that seems too open. Requiring jobs to exist is a more pragmatic middle ground, but I feel that still leaves the door too wide. I prefer a clear, hard line: strict limits on how many foreigners can enter, to protect our workforce and culture. Prohibiting all foreigners entirely is too extreme and unrealistic for my view."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:14.974665
91538,United States,Q130,woman,higher education,upper middle class,professional or technical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I want to balance economic needs with openness. Allowing anyone to come without restrictions feels too permissive and could strain jobs. Letting people come only when jobs are available matches my view that immigration should support the labor market and help fill shortages, not create unemployment. Placing strict limits seems too hard‑line for my center position, and prohibiting immigration entirely feels extreme. So I choose the middle‑ground option.
",True,True,"{
  ""thinking"": ""I want to balance economic needs with openness. Allowing anyone to come without restrictions feels too permissive and could strain jobs. Letting people come only when jobs are available matches my view that immigration should support the labor market and help fill shortages, not create unemployment. Placing strict limits seems too hard‑line for my center position, and prohibiting immigration entirely feels extreme. So I choose the middle‑ground option.\n"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T01:04:19.225603
